device_id,customer_id,device_type,operating_system,browser,ip_address,country,trusted_device,first_seen,last_seen
19592,9836,MOBILE,macOS,Edge,144.216.250.60,Côte d'Ivoire,YES,2026-06-21,2026-07-01
19593,9837,TABLET,Windows,Safari,168.143.46.103,Côte d'Ivoire,YES,2025-11-29,2026-07-25
19594,9837,DESKTOP,Android,Firefox,105.149.102.245,Côte d'Ivoire,YES,2026-03-25,2026-07-10
19595,9838,DESKTOP,Windows,Safari,141.217.170.225,Côte d'Ivoire,YES,2024-07-28,2026-07-20
19596,9838,TABLET,Windows,Edge,16.254.129.170,Côte d'Ivoire,YES,2025-08-09,2026-07-03
19597,9838,LAPTOP,Windows,Chrome,160.75.155.61,Côte d'Ivoire,YES,2022-07-03,2026-07-13
19598,9839,LAPTOP,macOS,Safari,142.73.109.78,Côte d'Ivoire,YES,2023-12-05,2026-07-06
19599,9840,LAPTOP,iOS,Safari,21.138.101.69,Côte d'Ivoire,YES,2021-12-30,2026-07-25
19600,9840,TABLET,Windows,Safari,151.151.3.101,Côte d'Ivoire,YES,2026-02-23,2026-06-30
19601,9840,DESKTOP,iOS,Safari,134.189.124.73,Côte d'Ivoire,YES,2024-08-22,2026-07-03
19602,9841,LAPTOP,macOS,Firefox,25.18.22.239,Côte d'Ivoire,YES,2026-03-02,2026-07-28
19603,9841,DESKTOP,iOS,Firefox,10.30.202.119,Côte d'Ivoire,YES,2022-08-28,2026-06-30
19604,9842,TABLET,iOS,Safari,199.214.236.226,Côte d'Ivoire,YES,2025-08-30,2026-07-11
19605,9842,TABLET,iOS,Edge,49.148.103.7,Côte d'Ivoire,YES,2023-08-09,2026-07-25
19606,9843,TABLET,Android,Edge,132.21.46.91,Côte d'Ivoire,YES,2024-09-27,2026-07-07
19607,9844,MOBILE,macOS,Edge,114.237.190.207,Côte d'Ivoire,YES,2022-02-05,2026-07-06
19608,9844,DESKTOP,Android,Firefox,196.42.209.59,Côte d'Ivoire,NO,2022-03-03,2026-07-19
19609,9845,MOBILE,iOS,Chrome,188.208.246.249,Côte d'Ivoire,YES,2024-09-15,2026-07-05
19610,9845,TABLET,Android,Chrome,61.163.39.86,Côte d'Ivoire,YES,2023-10-23,2026-07-23
19611,9846,MOBILE,macOS,Edge,21.26.55.242,Côte d'Ivoire,YES,2023-08-22,2026-07-13
19612,9847,MOBILE,Windows,Chrome,101.220.96.64,Côte d'Ivoire,YES,2024-11-30,2026-07-20
19613,9848,TABLET,Android,Safari,126.149.7.190,Côte d'Ivoire,NO,2025-03-29,2026-07-16
19614,9848,LAPTOP,iOS,Safari,160.31.218.98,Côte d'Ivoire,YES,2023-06-04,2026-07-11
19615,9848,LAPTOP,iOS,Edge,49.10.173.97,Côte d'Ivoire,YES,2024-10-30,2026-07-24
19616,9849,TABLET,macOS,Firefox,177.128.196.225,Côte d'Ivoire,YES,2022-06-11,2026-07-15
19617,9849,TABLET,Windows,Firefox,156.174.246.129,Côte d'Ivoire,YES,2025-01-10,2026-07-16
19618,9849,LAPTOP,Windows,Safari,89.38.115.108,Côte d'Ivoire,YES,2021-11-10,2026-07-11
19619,9850,LAPTOP,macOS,Safari,87.38.183.246,Côte d'Ivoire,YES,2025-11-01,2026-07-16
19620,9851,LAPTOP,iOS,Firefox,44.238.134.150,Côte d'Ivoire,NO,2025-02-05,2026-07-11
19621,9851,LAPTOP,Android,Edge,212.59.127.245,Côte d'Ivoire,YES,2023-01-18,2026-07-28
19622,9852,MOBILE,Windows,Safari,135.219.60.113,Côte d'Ivoire,NO,2023-10-13,2026-07-16
19623,9852,DESKTOP,macOS,Chrome,152.26.196.2,Côte d'Ivoire,NO,2023-07-31,2026-07-12
19624,9853,TABLET,Android,Edge,115.246.222.192,Côte d'Ivoire,YES,2025-10-22,2026-07-03
19625,9853,TABLET,Windows,Edge,110.159.121.163,Côte d'Ivoire,YES,2023-06-13,2026-07-01
19626,9853,DESKTOP,Windows,Chrome,23.39.234.47,Côte d'Ivoire,YES,2025-05-11,2026-07-22
19627,9854,LAPTOP,Android,Safari,131.242.131.219,Côte d'Ivoire,YES,2024-12-11,2026-07-05
19628,9855,LAPTOP,Android,Safari,158.121.249.157,Côte d'Ivoire,YES,2026-02-14,2026-07-02
19629,9855,DESKTOP,Windows,Safari,204.164.206.127,Côte d'Ivoire,YES,2026-03-30,2026-07-22
19630,9855,TABLET,iOS,Firefox,161.14.204.155,Côte d'Ivoire,YES,2025-01-27,2026-07-18
19631,9856,TABLET,Android,Chrome,140.214.190.160,Côte d'Ivoire,YES,2023-11-05,2026-07-04
19632,9856,DESKTOP,Android,Chrome,85.205.51.177,Côte d'Ivoire,YES,2024-10-27,2026-07-23
19633,9856,DESKTOP,iOS,Safari,181.68.196.56,Côte d'Ivoire,YES,2023-10-27,2026-07-06
19634,9857,LAPTOP,Windows,Safari,195.24.89.80,Côte d'Ivoire,YES,2022-09-11,2026-07-01
19635,9857,TABLET,macOS,Firefox,207.138.238.114,Côte d'Ivoire,YES,2025-12-07,2026-07-14
19636,9858,MOBILE,Android,Firefox,111.101.131.167,Côte d'Ivoire,YES,2022-08-01,2026-07-22
19637,9858,DESKTOP,Windows,Safari,204.129.215.99,Côte d'Ivoire,YES,2023-03-17,2026-07-21
19638,9858,DESKTOP,macOS,Edge,171.153.100.115,Côte d'Ivoire,YES,2024-03-03,2026-07-27
19639,9859,LAPTOP,iOS,Safari,195.195.225.61,Côte d'Ivoire,YES,2022-07-13,2026-07-12
19640,9859,LAPTOP,iOS,Chrome,175.77.141.41,Côte d'Ivoire,YES,2023-12-04,2026-07-25
19641,9859,LAPTOP,Android,Firefox,142.203.77.124,Côte d'Ivoire,YES,2024-10-06,2026-07-04
19642,9860,MOBILE,Windows,Chrome,192.6.132.179,Côte d'Ivoire,YES,2021-09-01,2026-07-24
19643,9861,TABLET,iOS,Edge,15.163.189.11,Côte d'Ivoire,NO,2021-09-07,2026-07-02
19644,9861,LAPTOP,Android,Firefox,219.204.56.94,Côte d'Ivoire,YES,2022-06-28,2026-07-25
19645,9862,DESKTOP,Windows,Chrome,2.175.52.169,Côte d'Ivoire,YES,2026-04-27,2026-07-05
19646,9862,TABLET,Windows,Safari,220.159.226.242,Côte d'Ivoire,NO,2021-12-16,2026-07-08
19647,9862,TABLET,iOS,Chrome,183.254.205.101,Côte d'Ivoire,YES,2023-07-31,2026-07-12
19648,9863,TABLET,macOS,Chrome,39.82.195.179,Côte d'Ivoire,YES,2021-08-01,2026-07-08
19649,9864,MOBILE,Windows,Safari,105.45.23.206,Côte d'Ivoire,YES,2023-06-24,2026-07-27
19650,9865,TABLET,Windows,Chrome,90.81.143.163,Côte d'Ivoire,YES,2021-10-14,2026-07-27
19651,9865,MOBILE,Windows,Edge,205.48.174.64,Côte d'Ivoire,YES,2026-01-23,2026-07-29
19652,9865,TABLET,iOS,Firefox,207.171.50.234,Côte d'Ivoire,NO,2021-08-03,2026-07-28
19653,9866,MOBILE,Windows,Safari,191.149.61.238,Côte d'Ivoire,YES,2023-01-20,2026-07-20
19654,9866,MOBILE,Windows,Chrome,114.96.82.105,Côte d'Ivoire,YES,2026-05-18,2026-07-09
19655,9866,TABLET,macOS,Firefox,215.25.69.168,Côte d'Ivoire,YES,2022-01-06,2026-06-30
19656,9867,TABLET,Android,Firefox,107.66.147.216,Côte d'Ivoire,YES,2023-01-08,2026-07-26
19657,9868,DESKTOP,Android,Safari,138.110.219.206,Côte d'Ivoire,YES,2022-08-05,2026-07-06
19658,9868,DESKTOP,Android,Edge,120.83.151.217,Côte d'Ivoire,YES,2024-11-19,2026-07-06
19659,9869,DESKTOP,Windows,Edge,70.1.97.64,Côte d'Ivoire,YES,2025-09-07,2026-07-14
19660,9869,DESKTOP,iOS,Edge,188.246.179.50,Côte d'Ivoire,YES,2021-12-11,2026-07-01
19661,9870,TABLET,Windows,Edge,42.23.101.191,Côte d'Ivoire,YES,2023-09-15,2026-07-22
19662,9870,DESKTOP,iOS,Edge,129.156.210.129,Côte d'Ivoire,YES,2023-01-06,2026-07-28
19663,9870,DESKTOP,Windows,Firefox,75.49.106.183,Côte d'Ivoire,NO,2025-07-08,2026-07-19
19664,9871,DESKTOP,Windows,Chrome,129.99.255.1,Côte d'Ivoire,YES,2023-11-09,2026-07-15
19665,9871,LAPTOP,macOS,Firefox,75.238.209.119,Côte d'Ivoire,YES,2021-09-17,2026-07-08
19666,9872,MOBILE,Windows,Safari,189.216.23.102,Côte d'Ivoire,YES,2022-09-13,2026-07-22
19667,9872,LAPTOP,Android,Edge,7.237.181.41,Côte d'Ivoire,YES,2022-12-11,2026-07-16
19668,9872,LAPTOP,Windows,Edge,100.176.114.210,Côte d'Ivoire,YES,2025-09-27,2026-07-14
19669,9873,DESKTOP,macOS,Firefox,60.104.9.133,Côte d'Ivoire,YES,2023-11-04,2026-07-02
19670,9873,DESKTOP,macOS,Edge,75.238.80.83,Côte d'Ivoire,YES,2024-11-04,2026-07-26
19671,9874,TABLET,Android,Safari,120.73.233.147,Côte d'Ivoire,YES,2026-02-19,2026-07-16
19672,9874,TABLET,macOS,Safari,44.176.148.97,Côte d'Ivoire,NO,2022-10-15,2026-06-30
19673,9875,MOBILE,Android,Safari,53.59.187.32,Côte d'Ivoire,YES,2023-07-02,2026-07-05
19674,9875,TABLET,Android,Firefox,108.55.248.16,Côte d'Ivoire,NO,2025-12-25,2026-07-11
19675,9876,MOBILE,iOS,Firefox,181.168.248.83,Côte d'Ivoire,YES,2025-05-24,2026-07-29
19676,9877,LAPTOP,macOS,Safari,84.62.230.59,Côte d'Ivoire,YES,2024-02-29,2026-07-16
19677,9877,DESKTOP,Windows,Firefox,24.110.230.185,Côte d'Ivoire,YES,2026-04-29,2026-07-15
19678,9877,DESKTOP,Windows,Chrome,124.222.123.179,Côte d'Ivoire,YES,2022-09-23,2026-07-11
19679,9878,TABLET,iOS,Safari,18.77.236.3,Côte d'Ivoire,YES,2025-02-13,2026-07-08
19680,9879,DESKTOP,iOS,Chrome,173.117.30.97,Côte d'Ivoire,YES,2023-06-22,2026-07-01
19681,9880,MOBILE,iOS,Firefox,204.138.118.22,Côte d'Ivoire,YES,2025-06-30,2026-07-10
19682,9880,DESKTOP,macOS,Edge,140.79.200.43,Côte d'Ivoire,YES,2023-10-20,2026-07-29
19683,9880,DESKTOP,Windows,Firefox,41.68.174.164,Côte d'Ivoire,YES,2021-09-13,2026-07-12
19684,9881,MOBILE,Windows,Firefox,41.117.85.98,Côte d'Ivoire,YES,2023-12-16,2026-07-07
19685,9881,DESKTOP,macOS,Firefox,131.204.123.137,Côte d'Ivoire,YES,2024-08-02,2026-07-08
19686,9881,MOBILE,iOS,Chrome,63.121.45.221,Côte d'Ivoire,YES,2023-04-16,2026-07-25
19687,9882,LAPTOP,Android,Safari,128.202.11.43,Côte d'Ivoire,NO,2025-05-31,2026-07-18
19688,9883,LAPTOP,iOS,Edge,183.244.227.45,Côte d'Ivoire,YES,2022-08-07,2026-07-26
19689,9883,DESKTOP,iOS,Firefox,188.71.205.232,Côte d'Ivoire,NO,2023-07-08,2026-07-29
19690,9884,LAPTOP,Android,Edge,34.173.252.4,Côte d'Ivoire,YES,2021-10-12,2026-07-08
19691,9884,DESKTOP,macOS,Firefox,160.35.241.173,Côte d'Ivoire,YES,2022-12-03,2026-07-21
19692,9885,MOBILE,Windows,Firefox,189.100.219.162,Côte d'Ivoire,YES,2024-08-19,2026-07-04
19693,9885,MOBILE,macOS,Chrome,104.7.94.123,Côte d'Ivoire,YES,2024-03-30,2026-07-23
19694,9886,TABLET,Windows,Safari,74.58.42.133,Côte d'Ivoire,YES,2025-09-06,2026-07-09
19695,9886,TABLET,macOS,Chrome,142.224.134.215,Côte d'Ivoire,YES,2025-12-28,2026-07-08
19696,9886,LAPTOP,Windows,Firefox,196.60.11.246,Côte d'Ivoire,YES,2022-01-13,2026-06-30
19697,9887,LAPTOP,iOS,Chrome,141.242.18.82,Côte d'Ivoire,YES,2021-09-03,2026-07-04
19698,9888,TABLET,Android,Firefox,67.34.89.187,Côte d'Ivoire,YES,2022-01-02,2026-07-27
19699,9888,MOBILE,iOS,Edge,200.172.84.90,Côte d'Ivoire,YES,2022-07-13,2026-06-30
19700,9889,DESKTOP,macOS,Edge,99.217.53.116,Côte d'Ivoire,NO,2025-12-04,2026-07-05
19701,9889,DESKTOP,macOS,Chrome,50.148.5.180,Côte d'Ivoire,YES,2022-06-20,2026-07-22
19702,9889,DESKTOP,Android,Safari,10.145.162.156,Côte d'Ivoire,YES,2025-03-11,2026-07-17
19703,9890,MOBILE,iOS,Edge,35.136.252.60,Côte d'Ivoire,YES,2022-03-29,2026-07-19
19704,9890,DESKTOP,iOS,Chrome,108.128.123.225,Côte d'Ivoire,YES,2022-10-05,2026-07-28
19705,9891,TABLET,Android,Safari,55.118.11.28,Côte d'Ivoire,YES,2024-09-15,2026-07-10
19706,9891,LAPTOP,macOS,Safari,8.202.75.105,Côte d'Ivoire,YES,2026-06-05,2026-07-23
19707,9891,LAPTOP,Android,Firefox,200.91.102.13,Côte d'Ivoire,YES,2024-04-09,2026-07-14
19708,9892,TABLET,Windows,Edge,106.204.177.136,Côte d'Ivoire,YES,2022-01-04,2026-07-17
19709,9893,LAPTOP,iOS,Safari,5.152.31.174,Côte d'Ivoire,YES,2022-10-01,2026-07-25
19710,9894,TABLET,iOS,Chrome,113.0.142.211,Côte d'Ivoire,YES,2024-10-05,2026-07-25
19711,9894,TABLET,macOS,Chrome,218.138.41.1,Côte d'Ivoire,YES,2024-03-24,2026-07-12
19712,9895,MOBILE,iOS,Firefox,166.123.176.221,Côte d'Ivoire,YES,2023-05-26,2026-07-08
19713,9895,TABLET,iOS,Chrome,121.52.79.140,Côte d'Ivoire,NO,2024-01-19,2026-07-19
19714,9896,MOBILE,Windows,Chrome,51.248.216.237,Côte d'Ivoire,YES,2025-09-13,2026-07-08
19715,9896,TABLET,Windows,Chrome,145.21.61.65,Côte d'Ivoire,YES,2022-11-18,2026-07-08
19716,9896,MOBILE,Android,Firefox,208.188.8.42,Côte d'Ivoire,YES,2021-09-12,2026-07-05
19717,9897,TABLET,Android,Firefox,183.41.126.187,Côte d'Ivoire,YES,2022-05-29,2026-07-01
19718,9897,LAPTOP,Windows,Firefox,203.59.196.215,Côte d'Ivoire,YES,2022-02-02,2026-07-29
19719,9898,LAPTOP,macOS,Edge,16.211.241.150,Côte d'Ivoire,YES,2025-03-28,2026-07-22
19720,9898,LAPTOP,iOS,Firefox,144.72.221.211,Côte d'Ivoire,YES,2023-08-26,2026-06-30
19721,9899,TABLET,Windows,Firefox,105.191.170.225,Côte d'Ivoire,YES,2023-05-29,2026-07-16
19722,9899,DESKTOP,iOS,Firefox,64.218.107.2,Côte d'Ivoire,YES,2024-09-23,2026-07-12
19723,9900,DESKTOP,Android,Edge,170.209.195.192,Côte d'Ivoire,YES,2023-06-14,2026-07-16
19724,9900,MOBILE,macOS,Chrome,9.50.97.28,Côte d'Ivoire,YES,2024-08-08,2026-07-05
19725,9900,DESKTOP,iOS,Safari,202.62.251.69,Côte d'Ivoire,YES,2023-07-28,2026-07-12
19726,9901,MOBILE,iOS,Chrome,200.115.14.35,Côte d'Ivoire,YES,2024-08-27,2026-07-04
19727,9901,MOBILE,macOS,Chrome,156.67.46.44,Côte d'Ivoire,YES,2023-08-16,2026-07-27
19728,9901,LAPTOP,Windows,Chrome,176.76.93.184,Côte d'Ivoire,YES,2024-05-06,2026-07-10
19729,9902,TABLET,Android,Chrome,19.97.217.100,Côte d'Ivoire,YES,2024-07-07,2026-07-16
19730,9902,TABLET,macOS,Firefox,173.50.45.179,Côte d'Ivoire,YES,2026-04-09,2026-07-23
19731,9903,TABLET,macOS,Chrome,51.87.28.67,Côte d'Ivoire,YES,2022-06-03,2026-07-25
19732,9903,TABLET,macOS,Firefox,189.143.180.129,Côte d'Ivoire,YES,2022-08-28,2026-07-26
19733,9903,MOBILE,Android,Chrome,96.235.183.188,Côte d'Ivoire,YES,2023-04-07,2026-07-19
19734,9904,MOBILE,macOS,Edge,78.248.230.54,Côte d'Ivoire,YES,2024-01-22,2026-07-05
19735,9904,MOBILE,Windows,Edge,157.164.25.70,Côte d'Ivoire,YES,2023-04-08,2026-07-27
19736,9904,TABLET,iOS,Chrome,46.168.49.241,Côte d'Ivoire,NO,2022-11-12,2026-07-28
19737,9905,DESKTOP,iOS,Chrome,51.142.97.198,Côte d'Ivoire,YES,2023-11-03,2026-07-01
19738,9905,MOBILE,macOS,Chrome,52.120.54.177,Côte d'Ivoire,YES,2023-11-08,2026-07-18
19739,9905,LAPTOP,Android,Edge,114.61.252.14,Côte d'Ivoire,YES,2022-04-24,2026-07-26
19740,9906,MOBILE,Android,Edge,96.42.98.204,Côte d'Ivoire,YES,2021-08-28,2026-07-18
19741,9906,LAPTOP,macOS,Chrome,180.114.193.59,Côte d'Ivoire,YES,2025-03-23,2026-07-26
19742,9906,MOBILE,Android,Firefox,170.97.7.87,Côte d'Ivoire,YES,2021-12-09,2026-07-27
19743,9907,DESKTOP,macOS,Edge,206.100.255.136,Côte d'Ivoire,YES,2024-02-07,2026-07-22
19744,9908,DESKTOP,macOS,Chrome,34.110.156.73,Côte d'Ivoire,YES,2025-09-23,2026-07-23
19745,9908,TABLET,Windows,Firefox,152.169.236.23,Côte d'Ivoire,YES,2022-11-29,2026-07-25
19746,9909,MOBILE,Android,Safari,50.167.134.62,Côte d'Ivoire,YES,2023-06-06,2026-07-11
19747,9910,TABLET,Android,Edge,98.190.56.210,Côte d'Ivoire,YES,2022-11-23,2026-07-15
19748,9910,TABLET,iOS,Firefox,177.222.234.10,Côte d'Ivoire,YES,2024-03-08,2026-07-27
19749,9910,DESKTOP,macOS,Edge,138.88.99.102,Côte d'Ivoire,YES,2024-08-08,2026-07-08
19750,9911,TABLET,macOS,Safari,52.151.250.196,Côte d'Ivoire,YES,2026-04-24,2026-07-01
19751,9911,TABLET,iOS,Edge,211.158.23.75,Côte d'Ivoire,YES,2024-05-11,2026-07-10
19752,9912,LAPTOP,Windows,Safari,149.114.187.48,Côte d'Ivoire,YES,2023-05-28,2026-07-03
19753,9912,TABLET,macOS,Edge,192.216.231.19,Côte d'Ivoire,NO,2022-03-15,2026-07-10
19754,9912,DESKTOP,Android,Edge,40.77.217.154,Côte d'Ivoire,YES,2022-02-21,2026-07-14
19755,9913,TABLET,iOS,Chrome,186.175.233.44,Côte d'Ivoire,YES,2025-09-08,2026-07-16
19756,9913,TABLET,macOS,Chrome,81.30.23.174,Côte d'Ivoire,YES,2023-07-28,2026-07-03
19757,9914,LAPTOP,Windows,Chrome,139.221.203.111,Côte d'Ivoire,YES,2025-01-24,2026-07-06
19758,9915,TABLET,Windows,Chrome,92.165.201.171,Côte d'Ivoire,YES,2023-09-01,2026-07-05
19759,9915,TABLET,Windows,Safari,60.235.89.50,Côte d'Ivoire,YES,2023-02-11,2026-07-20
19760,9915,LAPTOP,macOS,Firefox,147.77.119.82,Côte d'Ivoire,YES,2023-02-27,2026-07-15
19761,9916,TABLET,macOS,Safari,221.147.214.78,Côte d'Ivoire,YES,2024-11-30,2026-06-30
19762,9916,DESKTOP,iOS,Edge,164.55.21.162,Côte d'Ivoire,YES,2024-12-26,2026-07-04
19763,9916,DESKTOP,iOS,Edge,64.8.12.58,Côte d'Ivoire,YES,2026-02-25,2026-07-05
19764,9917,TABLET,macOS,Edge,167.192.225.36,Côte d'Ivoire,YES,2024-02-09,2026-07-16
19765,9917,TABLET,Windows,Firefox,219.88.86.150,Côte d'Ivoire,YES,2024-02-29,2026-07-26
19766,9918,MOBILE,macOS,Safari,207.59.251.148,Côte d'Ivoire,YES,2022-07-29,2026-07-16
19767,9918,TABLET,iOS,Chrome,87.29.203.50,Côte d'Ivoire,YES,2024-05-08,2026-07-05
19768,9918,TABLET,Android,Firefox,65.35.130.203,Côte d'Ivoire,YES,2023-03-25,2026-06-30
19769,9919,TABLET,macOS,Safari,39.107.214.225,Côte d'Ivoire,YES,2024-07-10,2026-07-14
19770,9919,MOBILE,Windows,Chrome,17.240.165.114,Côte d'Ivoire,YES,2024-04-15,2026-07-22
19771,9919,DESKTOP,Windows,Firefox,4.124.77.92,Côte d'Ivoire,YES,2023-09-06,2026-07-22
19772,9920,DESKTOP,iOS,Firefox,71.25.185.53,Côte d'Ivoire,YES,2022-04-29,2026-07-28
19773,9920,DESKTOP,Android,Safari,40.142.25.137,Côte d'Ivoire,YES,2025-06-14,2026-07-03
19774,9921,TABLET,Windows,Edge,76.168.176.105,Côte d'Ivoire,YES,2025-02-19,2026-07-18
19775,9921,TABLET,macOS,Safari,192.96.148.215,Côte d'Ivoire,NO,2025-04-07,2026-07-10
19776,9922,DESKTOP,Windows,Safari,111.142.92.146,Côte d'Ivoire,YES,2026-01-11,2026-07-27
19777,9922,LAPTOP,Windows,Firefox,86.124.94.66,Côte d'Ivoire,YES,2023-11-23,2026-07-16
19778,9923,LAPTOP,Android,Edge,17.247.34.40,Côte d'Ivoire,YES,2024-12-05,2026-07-27
19779,9923,MOBILE,iOS,Chrome,149.181.164.92,Côte d'Ivoire,YES,2024-05-01,2026-07-28
19780,9923,DESKTOP,iOS,Chrome,134.226.2.144,Côte d'Ivoire,NO,2024-05-20,2026-07-08
19781,9924,DESKTOP,iOS,Firefox,184.133.42.48,Côte d'Ivoire,YES,2023-02-09,2026-07-23
19782,9924,TABLET,macOS,Firefox,131.196.73.22,Côte d'Ivoire,YES,2021-11-01,2026-07-04
19783,9925,TABLET,macOS,Firefox,38.171.118.230,Côte d'Ivoire,YES,2024-06-09,2026-07-09
19784,9926,MOBILE,macOS,Safari,220.133.17.226,Côte d'Ivoire,YES,2023-10-03,2026-07-13
19785,9927,DESKTOP,iOS,Safari,178.28.252.205,Côte d'Ivoire,YES,2024-10-25,2026-07-07
19786,9927,MOBILE,macOS,Safari,112.106.227.54,Côte d'Ivoire,YES,2023-09-07,2026-06-30
19787,9928,DESKTOP,Windows,Edge,86.116.240.253,Côte d'Ivoire,YES,2023-01-09,2026-07-02
19788,9929,LAPTOP,iOS,Firefox,10.138.143.202,Côte d'Ivoire,YES,2023-04-19,2026-07-15
19789,9930,TABLET,iOS,Edge,88.61.71.5,Côte d'Ivoire,NO,2025-12-08,2026-07-25
19790,9930,TABLET,Android,Safari,200.235.198.220,Côte d'Ivoire,YES,2022-02-21,2026-07-04
19791,9930,DESKTOP,Windows,Safari,57.250.184.177,Côte d'Ivoire,YES,2023-04-05,2026-07-24
19792,9931,MOBILE,Android,Safari,58.25.81.169,Côte d'Ivoire,YES,2026-03-08,2026-07-12
19793,9932,LAPTOP,Android,Chrome,216.125.116.214,Côte d'Ivoire,NO,2023-11-28,2026-07-03
19794,9933,LAPTOP,Windows,Safari,137.159.229.90,Côte d'Ivoire,YES,2022-07-13,2026-07-28
19795,9934,TABLET,iOS,Edge,167.186.77.150,Côte d'Ivoire,NO,2022-01-04,2026-07-18
19796,9934,MOBILE,Android,Safari,106.78.117.153,Côte d'Ivoire,YES,2022-07-08,2026-07-24
19797,9935,DESKTOP,macOS,Edge,6.118.173.223,Côte d'Ivoire,YES,2022-08-25,2026-07-20
19798,9935,LAPTOP,Windows,Chrome,182.74.37.140,Côte d'Ivoire,YES,2022-11-10,2026-06-30
19799,9936,LAPTOP,macOS,Edge,77.140.16.94,Côte d'Ivoire,YES,2026-06-06,2026-07-01
19800,9937,LAPTOP,Windows,Firefox,105.208.80.176,Côte d'Ivoire,YES,2024-06-02,2026-07-15
19801,9937,LAPTOP,iOS,Safari,83.237.148.40,Côte d'Ivoire,YES,2022-11-14,2026-07-24
19802,9937,DESKTOP,Android,Safari,113.160.105.9,Côte d'Ivoire,YES,2022-07-06,2026-07-06
19803,9938,MOBILE,iOS,Firefox,85.119.113.134,Côte d'Ivoire,YES,2025-10-07,2026-06-30
19804,9938,MOBILE,iOS,Chrome,210.190.90.145,Côte d'Ivoire,YES,2023-02-28,2026-07-12
19805,9939,MOBILE,Windows,Firefox,137.183.238.68,Côte d'Ivoire,NO,2023-04-03,2026-07-19
19806,9939,LAPTOP,iOS,Safari,73.24.156.239,Côte d'Ivoire,YES,2024-04-15,2026-07-20
19807,9939,DESKTOP,Windows,Edge,21.188.62.170,Côte d'Ivoire,NO,2023-01-04,2026-07-28
19808,9940,LAPTOP,Windows,Safari,70.158.121.143,Côte d'Ivoire,YES,2022-12-20,2026-07-12
19809,9941,MOBILE,Windows,Chrome,177.174.54.31,Côte d'Ivoire,YES,2024-04-28,2026-07-16
19810,9941,DESKTOP,Windows,Firefox,208.14.228.219,Côte d'Ivoire,YES,2023-03-27,2026-07-13
19811,9942,DESKTOP,macOS,Firefox,118.7.191.169,Côte d'Ivoire,YES,2025-12-01,2026-07-26
19812,9943,LAPTOP,Windows,Safari,199.54.9.107,Côte d'Ivoire,YES,2023-12-14,2026-07-26
19813,9943,TABLET,Android,Firefox,65.197.12.97,Côte d'Ivoire,YES,2024-11-28,2026-07-19
19814,9943,MOBILE,Android,Chrome,57.96.151.195,Côte d'Ivoire,YES,2026-06-28,2026-07-09
19815,9944,MOBILE,iOS,Chrome,65.187.193.13,Côte d'Ivoire,YES,2021-11-25,2026-07-12
19816,9944,TABLET,Windows,Edge,15.178.15.146,Côte d'Ivoire,YES,2024-04-17,2026-07-16
19817,9944,TABLET,iOS,Firefox,60.193.120.182,Côte d'Ivoire,YES,2024-11-04,2026-07-03
19818,9945,LAPTOP,Android,Firefox,114.233.177.153,Côte d'Ivoire,YES,2026-04-22,2026-07-06
19819,9945,TABLET,Android,Chrome,116.96.135.171,Côte d'Ivoire,YES,2023-11-15,2026-07-11
19820,9946,TABLET,macOS,Firefox,174.2.78.103,Côte d'Ivoire,YES,2025-08-11,2026-07-04
19821,9946,LAPTOP,iOS,Chrome,63.14.146.133,Côte d'Ivoire,YES,2022-09-15,2026-06-30
19822,9946,DESKTOP,macOS,Chrome,44.91.202.183,Côte d'Ivoire,YES,2024-08-09,2026-07-13
19823,9947,LAPTOP,macOS,Edge,164.166.203.215,Côte d'Ivoire,YES,2026-06-01,2026-07-05
19824,9948,LAPTOP,iOS,Chrome,179.193.90.202,Côte d'Ivoire,YES,2022-05-01,2026-07-03
19825,9948,TABLET,Android,Edge,108.22.3.37,Côte d'Ivoire,YES,2022-10-29,2026-07-15
19826,9948,MOBILE,iOS,Firefox,221.42.108.116,Côte d'Ivoire,YES,2022-05-04,2026-07-28
19827,9949,LAPTOP,Android,Firefox,43.23.254.140,Côte d'Ivoire,YES,2023-08-18,2026-07-06
19828,9949,TABLET,Android,Safari,154.197.156.221,Côte d'Ivoire,YES,2022-10-14,2026-07-17
19829,9949,MOBILE,macOS,Firefox,76.85.134.79,Côte d'Ivoire,YES,2025-07-21,2026-07-23
19830,9950,TABLET,macOS,Safari,89.90.63.9,Côte d'Ivoire,YES,2021-08-11,2026-07-17
19831,9950,LAPTOP,Windows,Edge,32.182.219.11,Côte d'Ivoire,NO,2025-12-08,2026-07-13
19832,9951,TABLET,macOS,Chrome,141.52.26.167,Côte d'Ivoire,YES,2022-06-28,2026-06-30
19833,9951,MOBILE,iOS,Edge,116.65.125.169,Côte d'Ivoire,YES,2024-03-17,2026-07-19
19834,9951,MOBILE,Android,Chrome,141.200.6.49,Côte d'Ivoire,YES,2022-01-23,2026-07-21
19835,9952,LAPTOP,Windows,Safari,126.89.26.120,Côte d'Ivoire,YES,2021-12-22,2026-07-29
19836,9952,LAPTOP,iOS,Edge,168.242.228.122,Côte d'Ivoire,YES,2025-01-08,2026-07-24
19837,9952,MOBILE,Android,Edge,73.72.98.79,Côte d'Ivoire,YES,2025-07-24,2026-07-24
19838,9953,MOBILE,macOS,Safari,8.1.124.149,Côte d'Ivoire,YES,2022-02-24,2026-07-08
