merchant_id,merchant_name,merchant_type,city,country,registration_date,risk_level
4324,Gilles Rémy SA,PHARMACY,Abidjan,Côte d'Ivoire,2014-08-31,LOW
4325,De Sousa,ELECTRONICS,San Pedro,Côte d'Ivoire,2020-07-21,MEDIUM
4326,Lefebvre,HOTEL,Bouake,Côte d'Ivoire,2018-05-28,LOW
4327,Robert,ELECTRONICS,Bouake,Côte d'Ivoire,2022-03-09,MEDIUM
4328,Moreau,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2011-09-21,MEDIUM
4329,Breton Launay S.A.,HOTEL,Korhogo,Côte d'Ivoire,2015-12-24,LOW
4330,Mary Parent SARL,RESTAURANT,Man,Côte d'Ivoire,2020-08-18,LOW
4331,Guibert,HOTEL,San Pedro,Côte d'Ivoire,2022-11-23,MEDIUM
4332,Pires Bruneau SARL,TELECOM,Man,Côte d'Ivoire,2026-07-21,MEDIUM
4333,Roche Leleu S.A.,E_COMMERCE,Daloa,Côte d'Ivoire,2015-01-30,LOW
4334,Arnaud,PHARMACY,Man,Côte d'Ivoire,2013-04-16,LOW
4335,Joubert S.A.S.,CLOTHING,Daloa,Côte d'Ivoire,2025-12-11,MEDIUM
4336,Valette S.A.,RESTAURANT,Bouake,Côte d'Ivoire,2020-10-05,MEDIUM
4337,Muller,CLOTHING,Korhogo,Côte d'Ivoire,2017-02-22,LOW
4338,Rolland,TELECOM,San Pedro,Côte d'Ivoire,2022-10-09,LOW
4339,Renaud Bailly S.A.,PHARMACY,Korhogo,Côte d'Ivoire,2018-10-17,MEDIUM
4340,Rey,E_COMMERCE,Daloa,Côte d'Ivoire,2015-04-09,LOW
4341,Michel,E_COMMERCE,San Pedro,Côte d'Ivoire,2013-11-29,LOW
4342,Denis,CLOTHING,Korhogo,Côte d'Ivoire,2025-10-07,MEDIUM
4343,Michel,CLOTHING,Korhogo,Côte d'Ivoire,2019-02-16,MEDIUM
4344,Gillet Girard S.A.R.L.,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2019-01-14,LOW
4345,Philippe,HOTEL,Daloa,Côte d'Ivoire,2015-01-27,LOW
4346,Maury,PHARMACY,Abidjan,Côte d'Ivoire,2025-06-07,MEDIUM
4347,Morin S.A.,FUEL_STATION,San Pedro,Côte d'Ivoire,2020-03-12,LOW
4348,Goncalves S.A.,CLOTHING,Korhogo,Côte d'Ivoire,2013-08-15,LOW
4349,Traore,HOTEL,Yamoussoukro,Côte d'Ivoire,2021-11-12,LOW
4350,Bouvet,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2016-12-19,LOW
4351,Aubert,FUEL_STATION,Bouake,Côte d'Ivoire,2015-02-25,LOW
4352,Guillou SARL,E_COMMERCE,Korhogo,Côte d'Ivoire,2019-09-16,MEDIUM
4353,Grégoire,FUEL_STATION,Man,Côte d'Ivoire,2013-06-24,LOW
4354,Durand,RESTAURANT,Bouake,Côte d'Ivoire,2011-09-13,LOW
4355,De Oliveira,ELECTRONICS,Daloa,Côte d'Ivoire,2018-05-21,LOW
4356,Monnier SARL,CLOTHING,Abidjan,Côte d'Ivoire,2016-11-06,HIGH
4357,Gay et Fils,ELECTRONICS,Korhogo,Côte d'Ivoire,2016-09-09,MEDIUM
4358,Boutin Clément et Fils,SUPERMARKET,San Pedro,Côte d'Ivoire,2022-07-11,MEDIUM
4359,Georges,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2011-11-05,LOW
4360,Chauveau,CLOTHING,San Pedro,Côte d'Ivoire,2022-08-03,MEDIUM
4361,Lambert,ELECTRONICS,Bouake,Côte d'Ivoire,2013-12-20,MEDIUM
4362,Schmitt Moreno SA,E_COMMERCE,Abidjan,Côte d'Ivoire,2013-10-02,MEDIUM
4363,Joly Lemonnier S.A.R.L.,RESTAURANT,San Pedro,Côte d'Ivoire,2024-07-17,MEDIUM
4364,Bonnet S.A.S.,TELECOM,Yamoussoukro,Côte d'Ivoire,2025-03-23,LOW
4365,Rousset Peltier SARL,PHARMACY,Yamoussoukro,Côte d'Ivoire,2017-11-24,MEDIUM
4366,Barbier,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2018-09-16,MEDIUM
4367,Roger Paul S.A.,FUEL_STATION,Man,Côte d'Ivoire,2024-03-13,LOW
4368,Marchal Masson S.A.,PHARMACY,Korhogo,Côte d'Ivoire,2012-02-01,LOW
4369,Martins,TELECOM,Man,Côte d'Ivoire,2016-10-12,MEDIUM
4370,Toussaint,RESTAURANT,Man,Côte d'Ivoire,2017-12-03,LOW
4371,Loiseau,SUPERMARKET,San Pedro,Côte d'Ivoire,2017-01-14,LOW
4372,Michel SARL,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2012-01-23,LOW
4373,Fontaine,ELECTRONICS,Man,Côte d'Ivoire,2024-01-29,MEDIUM
4374,Cordier Lambert S.A.S.,SUPERMARKET,Man,Côte d'Ivoire,2017-12-27,LOW
4375,Barbier Roussel SA,FUEL_STATION,Bouake,Côte d'Ivoire,2017-07-04,LOW
4376,Morin Humbert SA,FUEL_STATION,Man,Côte d'Ivoire,2013-06-27,LOW
4377,Barthelemy,TELECOM,Bouake,Côte d'Ivoire,2018-08-21,LOW
4378,Lucas,PHARMACY,Man,Côte d'Ivoire,2026-02-25,LOW
4379,Langlois S.A.R.L.,PHARMACY,Bouake,Côte d'Ivoire,2019-07-25,LOW
4380,Rodriguez,RESTAURANT,Korhogo,Côte d'Ivoire,2017-01-25,MEDIUM
4381,Bonneau,FUEL_STATION,Abidjan,Côte d'Ivoire,2022-12-12,LOW
4382,Martel S.A.R.L.,TELECOM,Korhogo,Côte d'Ivoire,2024-04-24,LOW
4383,Marchand Vasseur S.A.S.,PHARMACY,Abidjan,Côte d'Ivoire,2013-10-13,LOW
4384,Jean Delmas SA,E_COMMERCE,Korhogo,Côte d'Ivoire,2024-03-20,LOW
4385,Wagner S.A.R.L.,CLOTHING,Bouake,Côte d'Ivoire,2016-05-18,LOW
4386,Menard S.A.,TELECOM,Korhogo,Côte d'Ivoire,2015-11-03,LOW
4387,Chauveau Delmas SARL,PHARMACY,Yamoussoukro,Côte d'Ivoire,2017-03-02,MEDIUM
4388,Laroche,E_COMMERCE,Man,Côte d'Ivoire,2021-08-17,LOW
4389,Samson,TRANSPORT,Korhogo,Côte d'Ivoire,2013-10-25,LOW
4390,Briand,TELECOM,Yamoussoukro,Côte d'Ivoire,2017-12-13,LOW
4391,Delorme Gallet SA,RESTAURANT,Daloa,Côte d'Ivoire,2024-04-19,MEDIUM
4392,Lefort,TRANSPORT,San Pedro,Côte d'Ivoire,2012-05-23,LOW
4393,Vidal Garcia S.A.,TRANSPORT,Abidjan,Côte d'Ivoire,2022-05-16,LOW
4394,Gomez S.A.,HOTEL,Man,Côte d'Ivoire,2018-04-29,LOW
4395,Dubois,TRANSPORT,Man,Côte d'Ivoire,2021-04-22,LOW
4396,Guillet,TELECOM,Daloa,Côte d'Ivoire,2026-03-02,MEDIUM
4397,Roche,TELECOM,Korhogo,Côte d'Ivoire,2022-04-09,LOW
4398,Sauvage,FUEL_STATION,Abidjan,Côte d'Ivoire,2015-03-25,LOW
4399,Loiseau,ELECTRONICS,Bouake,Côte d'Ivoire,2016-01-18,MEDIUM
4400,Lemaire,TRANSPORT,Abidjan,Côte d'Ivoire,2024-04-01,LOW
4401,Bègue,HOTEL,Yamoussoukro,Côte d'Ivoire,2024-08-25,LOW
4402,Marques,TRANSPORT,San Pedro,Côte d'Ivoire,2014-09-29,MEDIUM
4403,Leblanc,TRANSPORT,San Pedro,Côte d'Ivoire,2025-04-21,LOW
4404,Leleu,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2020-11-29,LOW
4405,Dupré,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2013-03-20,LOW
4406,Ledoux,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2020-05-28,LOW
4407,Andre,FUEL_STATION,Korhogo,Côte d'Ivoire,2024-11-16,MEDIUM
4408,Launay,ELECTRONICS,Bouake,Côte d'Ivoire,2022-07-03,MEDIUM
4409,Devaux S.A.,RESTAURANT,Korhogo,Côte d'Ivoire,2013-03-08,LOW
4410,Albert Masson SA,PHARMACY,Korhogo,Côte d'Ivoire,2020-12-09,LOW
4411,Marchand,SUPERMARKET,Daloa,Côte d'Ivoire,2026-06-07,LOW
4412,Le Gall,HOTEL,Yamoussoukro,Côte d'Ivoire,2019-04-11,MEDIUM
4413,Lenoir,ELECTRONICS,Abidjan,Côte d'Ivoire,2012-12-26,LOW
4414,Chauvin Gros S.A.,ELECTRONICS,Bouake,Côte d'Ivoire,2013-12-26,LOW
4415,Diallo Durand S.A.,FUEL_STATION,Bouake,Côte d'Ivoire,2024-01-20,MEDIUM
4416,Laine,TRANSPORT,Daloa,Côte d'Ivoire,2021-10-19,MEDIUM
4417,Thibault Laporte S.A.S.,E_COMMERCE,Daloa,Côte d'Ivoire,2012-05-17,LOW
4418,Gimenez,HOTEL,Yamoussoukro,Côte d'Ivoire,2015-06-30,LOW
4419,Besson Leroux SA,ELECTRONICS,Man,Côte d'Ivoire,2023-02-24,LOW
4420,Bousquet Couturier S.A.S.,SUPERMARKET,Abidjan,Côte d'Ivoire,2015-06-04,MEDIUM
4421,Gimenez Bourdon S.A.R.L.,ELECTRONICS,Abidjan,Côte d'Ivoire,2026-03-06,LOW
4422,Lopes Girard S.A.R.L.,TELECOM,Abidjan,Côte d'Ivoire,2016-08-14,LOW
4423,Barbe,E_COMMERCE,Abidjan,Côte d'Ivoire,2018-09-28,LOW
4424,Bigot,FUEL_STATION,Abidjan,Côte d'Ivoire,2017-01-19,LOW
4425,Mace Ribeiro SA,RESTAURANT,Daloa,Côte d'Ivoire,2012-11-06,MEDIUM
4426,Neveu,TRANSPORT,Bouake,Côte d'Ivoire,2021-01-11,MEDIUM
4427,Guillaume,E_COMMERCE,Daloa,Côte d'Ivoire,2024-01-20,LOW
4428,Lopez S.A.R.L.,RESTAURANT,Korhogo,Côte d'Ivoire,2013-12-17,MEDIUM
4429,Leduc Renard S.A.,TRANSPORT,Abidjan,Côte d'Ivoire,2018-03-26,LOW
4430,Imbert Humbert S.A.R.L.,ELECTRONICS,Korhogo,Côte d'Ivoire,2021-08-20,MEDIUM
4431,Menard Marty SA,RESTAURANT,Man,Côte d'Ivoire,2015-06-05,LOW
4432,Joly,TRANSPORT,Bouake,Côte d'Ivoire,2018-05-28,MEDIUM
4433,Pages et Fils,E_COMMERCE,Daloa,Côte d'Ivoire,2021-07-17,LOW
4434,Leclerc Hebert S.A.,ELECTRONICS,Man,Côte d'Ivoire,2023-01-05,LOW
4435,Samson,E_COMMERCE,San Pedro,Côte d'Ivoire,2017-02-22,LOW
4436,Diaz SA,E_COMMERCE,Man,Côte d'Ivoire,2020-06-07,LOW
4437,Hardy,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2013-04-27,LOW
4438,Grondin,FUEL_STATION,San Pedro,Côte d'Ivoire,2022-10-23,LOW
4439,Léger,TELECOM,Yamoussoukro,Côte d'Ivoire,2025-07-25,MEDIUM
4440,Allard et Fils,ELECTRONICS,Korhogo,Côte d'Ivoire,2021-12-14,LOW
4441,Brunet,SUPERMARKET,San Pedro,Côte d'Ivoire,2012-10-09,MEDIUM
4442,Maillard,HOTEL,Daloa,Côte d'Ivoire,2012-04-09,LOW
4443,Adam,RESTAURANT,San Pedro,Côte d'Ivoire,2013-06-30,LOW
4444,Launay,SUPERMARKET,San Pedro,Côte d'Ivoire,2021-07-11,MEDIUM
4445,Lacombe Jacquot S.A.R.L.,TELECOM,Yamoussoukro,Côte d'Ivoire,2024-06-23,LOW
4446,Jean,RESTAURANT,Man,Côte d'Ivoire,2020-06-20,LOW
4447,Blanc et Fils,PHARMACY,Daloa,Côte d'Ivoire,2021-11-02,LOW
4448,Guillot,RESTAURANT,Abidjan,Côte d'Ivoire,2026-05-14,LOW
4449,Boutin,FUEL_STATION,Daloa,Côte d'Ivoire,2018-12-07,MEDIUM
4450,Boyer,CLOTHING,Bouake,Côte d'Ivoire,2022-06-06,LOW
4451,Pires SARL,TRANSPORT,Korhogo,Côte d'Ivoire,2025-11-27,MEDIUM
4452,Deschamps,ELECTRONICS,Man,Côte d'Ivoire,2022-06-20,MEDIUM
4453,Humbert,FUEL_STATION,Abidjan,Côte d'Ivoire,2022-12-03,MEDIUM
4454,Hamon,E_COMMERCE,San Pedro,Côte d'Ivoire,2012-12-27,LOW
4455,Roussel et Fils,HOTEL,Daloa,Côte d'Ivoire,2025-04-15,LOW
4456,Berger,HOTEL,Man,Côte d'Ivoire,2021-07-16,LOW
4457,Louis,TRANSPORT,Daloa,Côte d'Ivoire,2021-08-18,LOW
4458,Chartier,FUEL_STATION,Daloa,Côte d'Ivoire,2016-02-05,LOW
4459,Valette et Fils,TELECOM,Korhogo,Côte d'Ivoire,2019-11-16,LOW
4460,Seguin,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2020-05-27,LOW
4461,Dupont,TELECOM,Korhogo,Côte d'Ivoire,2021-10-23,LOW
4462,Maury et Fils,RESTAURANT,Abidjan,Côte d'Ivoire,2013-04-02,LOW
4463,Lemaire S.A.,RESTAURANT,San Pedro,Côte d'Ivoire,2017-09-17,LOW
4464,Carlier,SUPERMARKET,Bouake,Côte d'Ivoire,2023-10-18,LOW
4465,Perrot et Fils,RESTAURANT,Bouake,Côte d'Ivoire,2024-12-25,LOW
4466,Jacques,RESTAURANT,Abidjan,Côte d'Ivoire,2021-04-30,MEDIUM
4467,Alexandre et Fils,TELECOM,Bouake,Côte d'Ivoire,2024-03-28,LOW
4468,Laroche,ELECTRONICS,San Pedro,Côte d'Ivoire,2012-01-05,LOW
4469,Duhamel Arnaud SA,ELECTRONICS,San Pedro,Côte d'Ivoire,2022-04-20,LOW
4470,Perrin,E_COMMERCE,Abidjan,Côte d'Ivoire,2016-07-19,LOW
4471,Leroy,E_COMMERCE,Man,Côte d'Ivoire,2023-12-24,MEDIUM
4472,Fleury,E_COMMERCE,Korhogo,Côte d'Ivoire,2017-09-04,LOW
4473,Benard,HOTEL,Korhogo,Côte d'Ivoire,2015-10-22,LOW
4474,Cohen,PHARMACY,Yamoussoukro,Côte d'Ivoire,2024-11-27,LOW
4475,Germain S.A.R.L.,FUEL_STATION,Daloa,Côte d'Ivoire,2023-06-21,LOW
4476,Lecoq,HOTEL,Korhogo,Côte d'Ivoire,2025-01-28,LOW
4477,Lacroix Pascal S.A.S.,TELECOM,San Pedro,Côte d'Ivoire,2022-08-09,LOW
4478,Traore,HOTEL,Man,Côte d'Ivoire,2018-05-27,MEDIUM
4479,Valette,PHARMACY,Bouake,Côte d'Ivoire,2025-06-13,LOW
4480,Didier Blanc SARL,TELECOM,Abidjan,Côte d'Ivoire,2017-07-24,LOW
4481,Prévost Schneider SA,PHARMACY,Bouake,Côte d'Ivoire,2023-11-09,LOW
4482,Riou S.A.R.L.,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2016-11-24,MEDIUM
4483,Riou,FUEL_STATION,Man,Côte d'Ivoire,2014-09-28,LOW
4484,Renaud,TELECOM,Yamoussoukro,Côte d'Ivoire,2016-01-29,LOW
4485,Marty,CLOTHING,San Pedro,Côte d'Ivoire,2017-04-23,LOW
4486,Étienne,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2024-05-31,LOW
4487,Roy Breton SA,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2013-06-21,LOW
4488,Blin Ruiz S.A.S.,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2023-06-28,LOW
4489,Boulay,TRANSPORT,Korhogo,Côte d'Ivoire,2021-02-06,MEDIUM
4490,Chauvin Maurice et Fils,HOTEL,Korhogo,Côte d'Ivoire,2012-11-12,MEDIUM
4491,Morin Robin et Fils,E_COMMERCE,Korhogo,Côte d'Ivoire,2021-09-30,LOW
4492,Charles,FUEL_STATION,Abidjan,Côte d'Ivoire,2014-01-20,LOW
4493,Rossi,RESTAURANT,Man,Côte d'Ivoire,2017-08-05,LOW
4494,Lucas,PHARMACY,Yamoussoukro,Côte d'Ivoire,2018-02-16,LOW
4495,Guyon SARL,PHARMACY,Daloa,Côte d'Ivoire,2022-01-04,LOW
4496,Breton S.A.,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2019-02-07,LOW
4497,Moulin S.A.S.,CLOTHING,Korhogo,Côte d'Ivoire,2014-03-19,LOW
4498,Michel,CLOTHING,Man,Côte d'Ivoire,2019-12-27,MEDIUM
4499,Lemonnier Vasseur S.A.,FUEL_STATION,Bouake,Côte d'Ivoire,2026-06-18,LOW
4500,Besnard Jourdan S.A.,FUEL_STATION,Bouake,Côte d'Ivoire,2014-01-18,LOW
4501,Collet S.A.,CLOTHING,Bouake,Côte d'Ivoire,2011-12-06,LOW
4502,Navarro,TELECOM,Daloa,Côte d'Ivoire,2018-08-17,LOW
4503,Pasquier Lemoine S.A.S.,RESTAURANT,Abidjan,Côte d'Ivoire,2021-06-16,LOW
4504,Techer,TELECOM,San Pedro,Côte d'Ivoire,2021-05-13,LOW
4505,Letellier,HOTEL,Yamoussoukro,Côte d'Ivoire,2016-01-09,LOW
4506,Charles,RESTAURANT,Bouake,Côte d'Ivoire,2018-11-30,LOW
4507,Marchal,TRANSPORT,Daloa,Côte d'Ivoire,2015-07-27,LOW
4508,Gimenez,TELECOM,Yamoussoukro,Côte d'Ivoire,2017-08-25,LOW
4509,Jacquot S.A.,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2017-01-17,LOW
4510,Tanguy Delorme S.A.,CLOTHING,Daloa,Côte d'Ivoire,2013-03-21,LOW
4511,Regnier,PHARMACY,Man,Côte d'Ivoire,2016-11-27,MEDIUM
4512,Texier S.A.,PHARMACY,Daloa,Côte d'Ivoire,2023-10-29,LOW
4513,Wagner,TELECOM,San Pedro,Côte d'Ivoire,2023-07-09,LOW
4514,Turpin Royer S.A.S.,E_COMMERCE,Man,Côte d'Ivoire,2025-10-22,LOW
4515,Jacques S.A.S.,TRANSPORT,Man,Côte d'Ivoire,2019-01-09,LOW
4516,Maury,SUPERMARKET,Daloa,Côte d'Ivoire,2018-12-30,LOW
4517,Picard SA,TELECOM,Daloa,Côte d'Ivoire,2021-02-06,LOW
4518,Vaillant,TRANSPORT,Bouake,Côte d'Ivoire,2022-08-21,LOW
4519,Perrot S.A.R.L.,FUEL_STATION,San Pedro,Côte d'Ivoire,2026-05-02,LOW
4520,Andre Normand SARL,SUPERMARKET,Bouake,Côte d'Ivoire,2012-09-08,LOW
4521,Colas,ELECTRONICS,Bouake,Côte d'Ivoire,2015-11-11,LOW
4522,Delannoy S.A.S.,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2019-12-04,LOW
4523,Fischer,HOTEL,Yamoussoukro,Côte d'Ivoire,2024-07-30,LOW
4524,Delaunay Fabre et Fils,SUPERMARKET,Korhogo,Côte d'Ivoire,2019-04-08,LOW
4525,Tanguy,E_COMMERCE,Man,Côte d'Ivoire,2023-06-09,LOW
4526,Rémy,SUPERMARKET,Man,Côte d'Ivoire,2015-07-14,MEDIUM
4527,Meunier,E_COMMERCE,Man,Côte d'Ivoire,2024-08-11,LOW
4528,Robert,CLOTHING,Daloa,Côte d'Ivoire,2021-12-11,LOW
4529,Mendès SARL,TELECOM,Korhogo,Côte d'Ivoire,2021-07-27,LOW
4530,Becker SA,TELECOM,Bouake,Côte d'Ivoire,2022-01-07,LOW
4531,Laporte S.A.R.L.,ELECTRONICS,Daloa,Côte d'Ivoire,2024-01-01,LOW
4532,Peron Leclercq S.A.,HOTEL,Abidjan,Côte d'Ivoire,2021-10-22,LOW
4533,Arnaud Martinez et Fils,PHARMACY,Man,Côte d'Ivoire,2019-12-30,MEDIUM
4534,Rémy SA,PHARMACY,Abidjan,Côte d'Ivoire,2013-03-06,LOW
4535,Baudry,RESTAURANT,Abidjan,Côte d'Ivoire,2023-07-02,LOW
4536,Cordier,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2018-01-23,LOW
4537,Dos Santos,ELECTRONICS,Yamoussoukro,Côte d'Ivoire,2025-12-27,HIGH
4538,Vidal,FUEL_STATION,Man,Côte d'Ivoire,2013-03-16,LOW
4539,Monnier,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2014-08-05,MEDIUM
4540,Fleury,HOTEL,Man,Côte d'Ivoire,2020-01-28,LOW
4541,Gonzalez SARL,CLOTHING,Man,Côte d'Ivoire,2018-05-28,MEDIUM
4542,Dumas Marty et Fils,ELECTRONICS,Abidjan,Côte d'Ivoire,2022-05-06,MEDIUM
4543,Maillot S.A.R.L.,TRANSPORT,San Pedro,Côte d'Ivoire,2024-05-13,MEDIUM
4544,Hardy SARL,SUPERMARKET,Abidjan,Côte d'Ivoire,2011-12-03,LOW
4545,Pascal SA,ELECTRONICS,Bouake,Côte d'Ivoire,2023-03-11,MEDIUM
4546,Gauthier,RESTAURANT,Bouake,Côte d'Ivoire,2014-06-11,LOW
4547,Evrard SA,E_COMMERCE,Korhogo,Côte d'Ivoire,2011-08-27,LOW
4548,Jacob,ELECTRONICS,San Pedro,Côte d'Ivoire,2016-10-14,LOW
4549,Duhamel S.A.S.,SUPERMARKET,Yamoussoukro,Côte d'Ivoire,2017-12-14,LOW
4550,Giraud S.A.,HOTEL,Abidjan,Côte d'Ivoire,2022-05-27,LOW
4551,Vidal,CLOTHING,Daloa,Côte d'Ivoire,2020-09-05,LOW
4552,Barre Pereira et Fils,CLOTHING,San Pedro,Côte d'Ivoire,2014-03-17,LOW
4553,Baudry,RESTAURANT,Bouake,Côte d'Ivoire,2014-08-02,MEDIUM
4554,Munoz,PHARMACY,Yamoussoukro,Côte d'Ivoire,2025-12-19,LOW
4555,Guillou Gérard S.A.R.L.,SUPERMARKET,Daloa,Côte d'Ivoire,2012-02-03,LOW
4556,Tanguy SA,SUPERMARKET,Bouake,Côte d'Ivoire,2025-04-22,LOW
4557,Klein,TELECOM,Abidjan,Côte d'Ivoire,2013-05-29,MEDIUM
4558,Normand,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2014-08-24,MEDIUM
4559,Roussel Mahe S.A.,FUEL_STATION,Man,Côte d'Ivoire,2021-11-04,MEDIUM
4560,Raymond Marques S.A.R.L.,PHARMACY,Yamoussoukro,Côte d'Ivoire,2022-10-11,LOW
4561,Pons,E_COMMERCE,Bouake,Côte d'Ivoire,2013-07-22,LOW
4562,Maillot S.A.,CLOTHING,Yamoussoukro,Côte d'Ivoire,2017-10-18,LOW
4563,Dupuis Marin S.A.,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2025-01-31,MEDIUM
4564,Dupont,PHARMACY,Yamoussoukro,Côte d'Ivoire,2017-09-02,LOW
4565,Voisin et Fils,TELECOM,Yamoussoukro,Côte d'Ivoire,2023-08-13,LOW
4566,Dijoux SA,HOTEL,Korhogo,Côte d'Ivoire,2022-11-11,LOW
4567,Laine,ELECTRONICS,San Pedro,Côte d'Ivoire,2021-02-25,MEDIUM
4568,Boulay,PHARMACY,Abidjan,Côte d'Ivoire,2020-11-14,MEDIUM
4569,Carre Lebrun S.A.,CLOTHING,San Pedro,Côte d'Ivoire,2019-03-13,LOW
4570,Klein Toussaint S.A.R.L.,CLOTHING,Bouake,Côte d'Ivoire,2018-06-14,HIGH
4571,Hoareau,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2012-12-22,LOW
4572,Laurent,E_COMMERCE,Bouake,Côte d'Ivoire,2019-12-07,LOW
4573,Lebrun S.A.S.,ELECTRONICS,Korhogo,Côte d'Ivoire,2019-10-24,MEDIUM
4574,Schneider,E_COMMERCE,Abidjan,Côte d'Ivoire,2020-01-16,LOW
4575,Pires,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2023-03-19,LOW
4576,Evrard SA,E_COMMERCE,Abidjan,Côte d'Ivoire,2014-10-10,MEDIUM
4577,Le Gall S.A.S.,ELECTRONICS,Man,Côte d'Ivoire,2024-04-18,LOW
4578,Clerc Bouvier et Fils,TELECOM,Bouake,Côte d'Ivoire,2012-05-22,LOW
4579,Rousseau SARL,HOTEL,Yamoussoukro,Côte d'Ivoire,2018-02-14,LOW
4580,Benard Tanguy SA,CLOTHING,Abidjan,Côte d'Ivoire,2025-08-03,LOW
4581,Rousset,RESTAURANT,Man,Côte d'Ivoire,2020-03-22,LOW
4582,Grégoire Lemaître et Fils,SUPERMARKET,Bouake,Côte d'Ivoire,2023-06-21,LOW
4583,Benoit SA,HOTEL,Yamoussoukro,Côte d'Ivoire,2019-05-10,LOW
4584,Louis Mendès SARL,RESTAURANT,Bouake,Côte d'Ivoire,2012-10-25,MEDIUM
4585,Costa Leclerc S.A.S.,E_COMMERCE,Bouake,Côte d'Ivoire,2022-06-21,LOW
4586,Lambert S.A.R.L.,PHARMACY,Daloa,Côte d'Ivoire,2015-01-30,LOW
4587,Charpentier SA,CLOTHING,San Pedro,Côte d'Ivoire,2015-08-31,LOW
4588,Schmitt,TRANSPORT,Man,Côte d'Ivoire,2018-03-17,LOW
4589,Guichard Maréchal SA,FUEL_STATION,Yamoussoukro,Côte d'Ivoire,2014-03-24,MEDIUM
4590,Joseph Hoarau S.A.S.,CLOTHING,Yamoussoukro,Côte d'Ivoire,2022-12-13,LOW
4591,Briand,TRANSPORT,Yamoussoukro,Côte d'Ivoire,2023-02-24,LOW
4592,Martins,FUEL_STATION,Daloa,Côte d'Ivoire,2026-07-10,MEDIUM
4593,Lejeune,ELECTRONICS,Abidjan,Côte d'Ivoire,2023-04-27,LOW
4594,Legros S.A.R.L.,E_COMMERCE,Korhogo,Côte d'Ivoire,2017-12-28,LOW
4595,Aubert,SUPERMARKET,Bouake,Côte d'Ivoire,2025-06-20,LOW
4596,Fleury,E_COMMERCE,Korhogo,Côte d'Ivoire,2021-10-14,HIGH
4597,Toussaint et Fils,ELECTRONICS,Bouake,Côte d'Ivoire,2018-04-21,HIGH
4598,Grenier S.A.R.L.,CLOTHING,Daloa,Côte d'Ivoire,2013-10-07,LOW
4599,Guérin Diaz SA,HOTEL,Daloa,Côte d'Ivoire,2013-07-15,HIGH
4600,Camus Mercier S.A.,RESTAURANT,Yamoussoukro,Côte d'Ivoire,2020-09-16,MEDIUM
4601,Brun,PHARMACY,Daloa,Côte d'Ivoire,2024-03-01,LOW
4602,Bazin,TRANSPORT,Bouake,Côte d'Ivoire,2023-09-28,LOW
4603,Jacquet,PHARMACY,Bouake,Côte d'Ivoire,2020-09-12,MEDIUM
4604,Jacquet,E_COMMERCE,Yamoussoukro,Côte d'Ivoire,2026-02-16,LOW
4605,Nicolas,FUEL_STATION,Daloa,Côte d'Ivoire,2024-07-09,LOW
4606,Delaunay S.A.,RESTAURANT,Man,Côte d'Ivoire,2013-01-17,LOW
4607,Bourgeois,ELECTRONICS,Daloa,Côte d'Ivoire,2013-09-26,MEDIUM
4608,Lelièvre S.A.R.L.,SUPERMARKET,San Pedro,Côte d'Ivoire,2013-06-08,LOW
4609,Rolland SA,RESTAURANT,San Pedro,Côte d'Ivoire,2025-09-30,LOW
4610,Gonzalez,TRANSPORT,Man,Côte d'Ivoire,2012-12-30,LOW
4611,Guillot S.A.R.L.,TELECOM,Man,Côte d'Ivoire,2022-01-16,LOW
4612,Navarro,TELECOM,Man,Côte d'Ivoire,2024-02-19,LOW
4613,Pichon Godard SA,RESTAURANT,San Pedro,Côte d'Ivoire,2022-11-07,LOW
4614,Lecoq Lacroix et Fils,PHARMACY,San Pedro,Côte d'Ivoire,2016-12-25,MEDIUM
4615,Colas SA,E_COMMERCE,Daloa,Côte d'Ivoire,2014-03-04,LOW
4616,Deschamps,TRANSPORT,Korhogo,Côte d'Ivoire,2014-07-24,LOW
